filename                           ,chroma_stft        ,rmse                ,spectral_centroid ,spectral_bandwidth,rolloff           ,zero_crossing_rate  ,mfcc1              ,mfcc2              ,mfcc3               ,mfcc4               ,mfcc5               ,mfcc6               ,mfcc7                ,mfcc8               ,mfcc9               ,mfcc10              ,mfcc11              ,mfcc12              ,mfcc13              ,mfcc14               ,mfcc15               ,mfcc16              ,mfcc17             ,mfcc18              ,mfcc19              ,mfcc20
101BachBrandenburgConcerto1Iwav    ,0.3162670433521271 ,0.0775158479809761  ,1801.9722607612903,1789.3957104226556,3238.4637507860875,0.11341428018575851 ,-195.49813842773438,121.26459503173828 ,-34.99530792236328  ,16.438512802124023  ,-1.6122905015945435 ,7.152168273925781   ,-7.747783660888672   ,-7.45361852645874   ,-15.295123100280762 ,0.47805941104888916 ,-8.053894996643066  ,1.031312108039856   ,-8.401798248291016  ,-3.1592209339141846  ,-4.721230506896973   ,3.664278745651245   ,-3.1904730796813965,-0.8568705916404724 ,-9.341775894165039  ,-1.7213813066482544
102BachBrandenburgConcerto1Iwav    ,0.23235869407653809,0.021675003692507744,1555.5837286083092,1484.6170878218675,2455.076821153009 ,0.1139426216621517  ,-364.316650390625  ,131.5544891357422  ,-43.112754821777344 ,12.128969192504883  ,0.5422981381416321  ,-0.5613480806350708 ,-13.280016899108887  ,-11.051179885864258 ,-8.152996063232422  ,0.9937881827354431  ,-5.254088878631592  ,2.9765231609344482  ,-2.277289390563965  ,8.581721305847168    ,1.0545556545257568   ,0.16836491227149963 ,-4.923768997192383 ,0.5636519193649292  ,-5.452785015106201  ,-4.4542155265808105
103BachBrandenburgConcerto1Iwav    ,0.28748995065689087,0.06888874620199203 ,1522.358286918295 ,1702.650328500819 ,2727.616839807469 ,0.08487099095394737 ,-201.3191680908203 ,135.0159149169922  ,-27.880517959594727 ,14.683738708496094  ,-3.438279628753662  ,6.2032952308654785  ,-7.972143650054932   ,-6.205385684967041  ,-16.36958122253418  ,-0.22528398036956787,-12.782135963439941 ,-2.7494075298309326 ,-10.28553295135498  ,-1.0120383501052856  ,-1.1435474157333374  ,9.294612884521484   ,0.5133153796195984 ,-0.6927943825721741 ,-9.903946876525879  ,-1.7694224119186401
104BachBrandenburgConcerto1Iwav    ,0.30115824937820435,0.0889682024717331  ,1482.4309389468826,1677.9827222730057,2834.516193401703 ,0.07251996964493033 ,-185.06626892089844,136.62901306152344 ,-33.094764709472656 ,24.32328987121582   ,-1.720709204673767  ,2.990588426589966   ,-7.086345672607422   ,-5.546860694885254  ,-15.295780181884766 ,-2.373156785964966  ,-14.121408462524414 ,-0.9986245632171631 ,-8.07910442352295   ,-0.6757768392562866  ,-2.998486280441284   ,1.5534368753433228  ,-5.235962867736816 ,-1.5942367315292358 ,-8.416873931884766  ,-1.9644087553024292
105BachBrandenburgConcerto3Iwav    ,0.31110286712646484,0.0795939713716507  ,1686.3579959384954,1841.9496460642224,3275.0551961892897,0.0838993415005805  ,-188.01622009277344,122.69068145751953 ,-27.17020034790039  ,29.253618240356445  ,-3.9114480018615723 ,0.055254485458135605,-12.566472053527832  ,-3.7897562980651855 ,-11.527447700500488 ,-3.3615918159484863 ,-14.566028594970703 ,-4.888405799865723  ,-11.699727058410645 ,-3.0122194290161133  ,-8.286087036132812   ,-1.052055835723877  ,-5.315428733825684 ,0.27340325713157654 ,-5.007498264312744  ,-1.3623664379119873
106BachBrandenburgConcerto3Iwav    ,0.37183138728141785,0.008977055549621582,1623.7000381881933,2042.4786959349026,3408.02581689401  ,0.07441468783351121 ,-397.2716064453125 ,121.68741607666016 ,-8.38921070098877   ,30.033716201782227  ,8.806892395019531   ,9.127035140991211   ,-3.162853479385376   ,8.984636306762695   ,-3.8841850757598877 ,1.8793377876281738  ,-12.770853996276855 ,-2.9095427989959717 ,-9.70935344696045   ,2.6535074710845947   ,0.19142813980579376  ,5.8819122314453125  ,-3.4514248371124268,-0.499429315328598  ,-7.892912864685059  ,0.5829533338546753
107BachBrandenburgConcerto3Iwav    ,0.30774909257888794,0.07848931103944778 ,1833.9533162229393,1896.985897123263 ,3523.745359060565 ,0.09576094777960527 ,-160.02505493164062,110.65982818603516 ,-35.48721694946289  ,25.952835083007812  ,-11.73082447052002  ,-4.231003761291504  ,-19.657167434692383  ,-7.172569751739502  ,-17.27891731262207  ,-3.6986725330352783 ,-11.440399169921875 ,-1.918635368347168  ,-10.546345710754395 ,-2.899038314819336   ,-8.477407455444336   ,0.10763785988092422 ,-5.028704643249512 ,2.321857452392578   ,-2.8597893714904785 ,-0.9560340642929077
108BachBrandenburgConcerto4Iwav    ,0.25744733214378357,0.04521826282143593 ,1895.5390723617481,1822.7292043912828,3358.363025771575 ,0.11568372980359908 ,-293.645263671875  ,107.73894500732422 ,-31.94989013671875  ,6.029950141906738   ,-8.975926399230957  ,-3.5505216121673584 ,-5.147116661071777   ,8.024249076843262   ,0.7515571713447571  ,6.630070209503174   ,-8.640274047851562  ,-5.16767692565918   ,-9.148918151855469  ,0.7285007238388062   ,-2.4994451999664307  ,2.2323529720306396  ,-3.4341840744018555,2.724679708480835   ,0.6275196075439453  ,-0.9355941414833069
109BachBrandenburgConcerto4Iwav    ,0.2848440706729889 ,0.04288109764456749 ,1722.9925067315166,1718.897858629135 ,3108.6895355130127,0.09325075887674149 ,-295.19256591796875,109.45347595214844 ,-44.688148498535156 ,2.7137091159820557  ,-15.130584716796875 ,-12.017854690551758 ,-9.403172492980957   ,6.29130220413208    ,1.9164063930511475  ,7.5428690910339355  ,-6.527925968170166  ,-7.452273368835449  ,-13.305007934570312 ,-2.063178777694702   ,-2.440645694732666   ,6.212488651275635   ,-2.060396909713745 ,-0.8845686316490173 ,0.18158377707004547 ,6.697536945343018
110BachBrandenburgConcerto4Iwav    ,0.2715311050415039 ,0.057899899780750275,1640.0199334977574,1819.1048182659442,3135.1477088573915,0.07904525142705109 ,-227.1274871826172 ,120.14161682128906 ,-28.011213302612305 ,22.15046501159668   ,-6.7525458335876465 ,-6.491045951843262  ,-12.345274925231934  ,-4.447639465332031  ,-14.96894359588623  ,-3.6132307052612305 ,-13.100082397460938 ,-1.2043014764785767 ,-8.29906940460205   ,-1.7528278827667236  ,-7.40576171875       ,-1.4275320768356323 ,-5.003374099731445 ,3.2733702659606934  ,-1.727384090423584  ,-4.407851696014404
111BachOrchestralSuite2InBwav      ,0.31669652462005615,0.0824049860239029  ,1772.608924694286 ,1932.6002838967877,3548.2952106109715,0.0823434174245356  ,-190.82215881347656,115.52188873291016 ,-27.817699432373047 ,27.113616943359375  ,-5.950444221496582  ,-2.0662527084350586 ,-12.557673454284668  ,-3.8911359310150146 ,-11.077638626098633 ,0.896744966506958   ,-9.728010177612305  ,0.006915491074323654,-8.750922203063965  ,-2.4473304748535156  ,-6.349752902984619   ,-0.7261722683906555 ,-11.369230270385742,-3.5677690505981445 ,-7.144571304321289  ,-0.472098708152771
112BachOrchestralSuite2InBwav      ,0.26258987188339233,0.03714374452829361 ,1521.8274528572824,1717.2694529167316,2811.44966621517  ,0.07303243820143189 ,-281.322021484375  ,126.43270874023438 ,-28.869998931884766 ,13.551886558532715  ,-7.010867595672607  ,-10.205599784851074 ,-15.31120491027832   ,-6.646856307983398  ,-10.32466983795166  ,-1.905931830406189  ,-6.5603556632995605 ,0.5918789505958557  ,-5.74833869934082   ,-3.420532703399658   ,-8.133173942565918   ,-3.7932465076446533 ,-8.734262466430664 ,-1.525465965270996  ,-1.9714138507843018 ,-0.7190147638320923
